Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value
CUST00388,50,5,103628.90000000001,4,3,2,9,Potential Loyalists,20725.780000000002
CUST00389,80,3,179490.85,4,1,3,8,Others,59830.28333333333
CUST00390,299,4,199186.6,1,2,3,6,Lost Customers,49796.65
CUST00391,102,7,650942.0,3,4,5,12,Loyal Customers,92991.71428571429
CUST00392,25,6,391768.15,5,4,5,14,Champions,65294.69166666667
CUST00393,131,7,127051.45,3,4,2,9,Loyal Customers,18150.207142857143
CUST00394,36,5,325059.6,5,3,5,13,Potential Loyalists,65011.92
CUST00395,453,4,93773.15,1,2,2,5,Lost Customers,23443.2875
CUST00396,146,4,194580.9,3,2,3,8,Others,48645.225
CUST00397,106,3,180458.15,3,1,3,7,Others,60152.71666666667
CUST00398,268,4,136756.6,2,2,2,6,Lost Customers,34189.15
CUST00399,67,8,163299.5,4,5,3,12,Loyal Customers,20412.4375
CUST00400,178,5,190483.30000000002,2,3,3,8,At Risk,38096.66
CUST00401,11,1,1812.6,5,1,1,7,Others,1812.6
CUST00402,159,4,162104.4,3,2,3,8,Others,40526.1
CUST00403,215,4,115831.29999999999,2,2,2,6,Lost Customers,28957.824999999997
CUST00404,5,11,290292.1,5,5,4,14,Champions,26390.190909090907
CUST00405,75,5,190966.25,4,3,3,10,Potential Loyalists,38193.25
CUST00406,250,4,170362.0,2,2,3,7,Lost Customers,42590.5
CUST00407,287,4,331746.7,2,2,5,9,Lost Customers,82936.675
CUST00408,7,6,170341.65,5,4,3,12,Loyal Customers,28390.274999999998
CUST00409,79,5,166072.85,4,3,3,10,Potential Loyalists,33214.57
CUST00410,58,4,196736.0,4,2,3,9,Potential Loyalists,49184.0
CUST00411,156,4,119518.59999999999,3,2,2,7,Others,29879.649999999998
CUST00412,42,4,108469.8,4,2,2,8,Potential Loyalists,27117.45
CUST00413,26,6,212886.25,5,4,4,13,Champions,35481.041666666664
CUST00414,291,5,44437.899999999994,2,3,1,6,Others,8887.579999999998
CUST00415,80,4,115007.75,4,2,2,8,Potential Loyalists,28751.9375
CUST00416,53,5,58158.75,4,3,1,8,Potential Loyalists,11631.75
CUST00417,614,4,15433.2,1,2,1,4,Lost Customers,3858.3
CUST00418,46,7,209023.25,4,4,3,11,Loyal Customers,29860.464285714286
CUST00419,36,7,454353.25,5,4,5,14,Champions,64907.607142857145
CUST00420,516,5,214580.65000000002,1,3,4,8,At Risk,42916.130000000005
CUST00421,63,5,164083.1,4,3,3,10,Potential Loyalists,32816.62
CUST00422,11,4,299106.4,5,2,4,11,Potential Loyalists,74776.6
CUST00423,79,13,517248.55000000005,4,5,5,14,Champions,39788.350000000006
CUST00424,66,3,115370.6,4,1,2,7,Others,38456.86666666667
CUST00425,266,3,40187.0,2,1,1,4,Lost Customers,13395.666666666666
CUST00426,4,3,159822.5,5,1,3,9,Others,53274.166666666664
CUST00427,51,4,255539.65,4,2,4,10,Potential Loyalists,63884.9125
CUST00428,293,2,91744.70000000001,1,1,2,4,Lost Customers,45872.350000000006
CUST00429,82,6,167311.5,4,4,3,11,Loyal Customers,27885.25
CUST00430,106,1,7874.0,3,1,1,5,Others,7874.0
CUST00431,142,8,556564.6000000001,3,5,5,13,Loyal Customers,69570.57500000001
CUST00432,592,2,61792.0,1,1,1,3,Lost Customers,30896.0
CUST00433,19,5,497915.3,5,3,5,13,Potential Loyalists,99583.06
CUST00434,69,4,221418.15,4,2,4,10,Potential Loyalists,55354.5375
CUST00435,71,4,82768.55,4,2,2,8,Potential Loyalists,20692.1375
CUST00436,12,9,457079.05,5,5,5,15,Champions,50786.56111111111
CUST00437,6,5,271174.9,5,3,4,12,Potential Loyalists,54234.98
CUST00438,498,2,42307.65,1,1,1,3,Lost Customers,21153.825
CUST00439,107,4,51913.8,3,2,1,6,Others,12978.45
CUST00440,62,7,318771.5,4,4,4,12,Champions,45538.78571428572
CUST00441,109,6,107762.1,3,4,2,9,Loyal Customers,17960.350000000002
CUST00442,35,8,108286.54999999999,5,5,2,12,Loyal Customers,13535.818749999999
CUST00443,140,4,86607.1,3,2,2,7,Others,21651.775
CUST00444,134,4,58156.5,3,2,1,6,Others,14539.125
CUST00445,505,1,13053.0,1,1,1,3,Lost Customers,13053.0
CUST00446,212,6,106693.2,2,4,2,8,Others,17782.2
CUST00447,36,7,141295.85,5,4,3,12,Loyal Customers,20185.12142857143
CUST00448,36,5,83573.5,5,3,2,10,Potential Loyalists,16714.7
CUST00449,3,7,462894.25,5,4,5,14,Champions,66127.75
CUST00450,19,5,237227.3,5,3,4,12,Potential Loyalists,47445.46
CUST00451,138,6,69638.55,3,4,1,8,Loyal Customers,11606.425000000001
CUST00452,184,6,501325.15,2,4,5,11,At Risk,83554.19166666667
CUST00453,216,3,286070.0,2,1,4,7,Lost Customers,95356.66666666667
CUST00454,114,7,198635.85,3,4,3,10,Loyal Customers,28376.55
CUST00455,36,4,102942.1,5,2,2,9,Potential Loyalists,25735.525
CUST00456,399,3,96629.85,1,1,2,4,Lost Customers,32209.95
CUST00457,79,8,650087.35,4,5,5,14,Champions,81260.91875
CUST00458,137,3,25545.2,3,1,1,5,Others,8515.066666666668
CUST00459,348,3,145403.5,1,1,3,5,Lost Customers,48467.833333333336
CUST00460,36,7,512934.1,5,4,5,14,Champions,73276.3
CUST00461,210,5,68576.0,2,3,1,6,Others,13715.2
CUST00462,246,1,1396.0,2,1,1,4,Lost Customers,1396.0
CUST00463,15,5,170132.15,5,3,3,11,Potential Loyalists,34026.43
CUST00464,158,12,629092.25,3,5,5,13,Loyal Customers,52424.354166666664
CUST00465,202,4,143238.85,2,2,3,7,Lost Customers,35809.7125
CUST00466,25,5,225462.05,5,3,4,12,Potential Loyalists,45092.409999999996
CUST00467,19,3,111547.7,5,1,2,8,Others,37182.566666666666
CUST00468,401,3,58849.75,1,1,1,3,Lost Customers,19616.583333333332
CUST00469,57,6,448735.89999999997,4,4,5,13,Champions,74789.31666666667
CUST00470,123,3,51656.8,3,1,1,5,Others,17218.933333333334
CUST00471,229,4,465118.2,2,2,5,9,Lost Customers,116279.55
CUST00472,4,6,81775.65,5,4,2,11,Loyal Customers,13629.275
CUST00473,93,5,117593.40000000001,4,3,2,9,Potential Loyalists,23518.68
CUST00474,240,6,101829.25,2,4,2,8,Others,16971.541666666668
CUST00475,39,6,181063.75,5,4,3,12,Loyal Customers,30177.291666666668
CUST00476,183,3,80163.0,2,1,2,5,Lost Customers,26721.0
CUST00477,124,5,296941.2,3,3,4,10,Others,59388.240000000005
CUST00478,102,7,318122.25,3,4,4,11,Loyal Customers,45446.03571428572
CUST00479,17,9,456076.35000000003,5,5,5,15,Champions,50675.15
CUST00480,2,5,281860.6,5,3,4,12,Potential Loyalists,56372.119999999995
CUST00481,41,8,147793.0,5,5,3,13,Loyal Customers,18474.125
CUST00482,90,8,227440.9,4,5,4,13,Champions,28430.1125
CUST00483,110,4,71610.6,3,2,1,6,Others,17902.65
CUST00484,439,3,133276.65,1,1,2,4,Lost Customers,44425.549999999996
CUST00485,161,5,91959.55,3,3,2,8,Others,18391.91
CUST00486,4,5,412559.05000000005,5,3,5,13,Potential Loyalists,82511.81000000001
CUST00487,182,4,160344.4,2,2,3,7,Lost Customers,40086.1
CUST00488,30,10,767036.7999999999,5,5,5,15,Champions,76703.68
CUST00489,566,3,72627.4,1,1,1,3,Lost Customers,24209.13333333333
CUST00490,420,3,134524.2,1,1,2,4,Lost Customers,44841.4
CUST00491,682,1,2350.8,1,1,1,3,Lost Customers,2350.8
CUST00492,114,6,233142.75,3,4,4,11,Loyal Customers,38857.125
CUST00493,112,3,126576.6,3,1,2,6,Others,42192.200000000004
CUST00494,190,5,85332.54999999999,2,3,2,7,Others,17066.51
CUST00495,206,5,142843.55,2,3,3,8,At Risk,28568.71
CUST00496,167,4,286981.7,3,2,4,9,Others,71745.425
CUST00497,99,4,167983.1,3,2,3,8,Others,41995.775
CUST00498,18,4,118812.45,5,2,2,9,Potential Loyalists,29703.1125
CUST00499,258,4,69774.6,2,2,1,5,Lost Customers,17443.65
CUST00500,423,7,132300.75,1,4,2,7,Others,18900.10714285714
CUST00501,6,7,268019.15,5,4,4,13,Champions,38288.450000000004
CUST00502,441,6,60983.649999999994,1,4,1,6,Others,10163.941666666666
CUST00503,715,2,240930.0,1,1,4,6,Lost Customers,120465.0
CUST00504,157,7,348378.4,3,4,5,12,Loyal Customers,49768.34285714286
CUST00505,60,4,385528.25,4,2,5,11,Potential Loyalists,96382.0625
CUST00506,162,3,81985.8,3,1,2,6,Others,27328.600000000002
CUST00507,67,7,135331.05,4,4,2,10,Loyal Customers,19333.007142857143
CUST00508,191,4,38536.4,2,2,1,5,Lost Customers,9634.1
CUST00509,396,3,252368.4,1,1,4,6,Lost Customers,84122.8
CUST00510,853,2,143894.1,1,1,3,5,Lost Customers,71947.05
CUST00511,255,5,306674.1,2,3,4,9,At Risk,61334.81999999999
CUST00512,270,1,241730.0,2,1,4,7,Lost Customers,241730.0
CUST00513,152,7,515940.45,3,4,5,12,Loyal Customers,73705.77857142857
CUST00514,178,6,204482.69999999998,2,4,3,9,At Risk,34080.45
CUST00515,90,6,139383.65,4,4,3,11,Loyal Customers,23230.608333333334
CUST00516,29,5,317013.9,5,3,4,12,Potential Loyalists,63402.780000000006
CUST00517,8,6,210397.44999999998,5,4,4,13,Champions,35066.24166666666
CUST00518,314,3,84197.85,1,1,2,4,Lost Customers,28065.95
CUST00519,276,7,219814.30000000002,2,4,4,10,At Risk,31402.04285714286
CUST00520,44,8,391803.35,4,5,5,14,Champions,48975.41875
CUST00521,175,3,56821.5,2,1,1,4,Lost Customers,18940.5
CUST00522,2,4,53471.0,5,2,1,8,Potential Loyalists,13367.75
CUST00523,13,6,282483.95,5,4,4,13,Champions,47080.65833333333
CUST00524,279,6,112480.65,2,4,2,8,Others,18746.774999999998
CUST00525,77,4,305717.2,4,2,4,10,Potential Loyalists,76429.3
CUST00526,190,7,472106.19999999995,2,4,5,11,At Risk,67443.74285714285
CUST00527,62,6,335962.0,4,4,5,13,Champions,55993.666666666664
CUST00528,121,8,172195.05,3,5,3,11,Loyal Customers,21524.38125
CUST00529,172,6,148277.6,2,4,3,9,At Risk,24712.933333333334
CUST00530,227,2,43070.05,2,1,1,4,Lost Customers,21535.025
CUST00531,160,5,92608.4,3,3,2,8,Others,18521.68
CUST00532,68,8,313795.5,4,5,4,13,Champions,39224.4375
CUST00533,71,6,492870.30000000005,4,4,5,13,Champions,82145.05
CUST00534,45,7,264821.95,4,4,4,12,Champions,37831.70714285714
CUST00535,181,8,184756.5,2,5,3,10,At Risk,23094.5625
CUST00536,36,8,205495.3,5,5,3,13,Loyal Customers,25686.9125
CUST00537,133,5,612008.55,3,3,5,11,Others,122401.71
CUST00538,116,8,88992.75,3,5,2,10,Loyal Customers,11124.09375
CUST00539,12,7,321331.44999999995,5,4,5,14,Champions,45904.49285714285
CUST00540,178,3,164846.55,2,1,3,6,Lost Customers,54948.85
CUST00541,149,5,38542.9,3,3,1,7,Others,7708.58
CUST00542,493,3,177906.30000000002,1,1,3,5,Lost Customers,59302.100000000006
CUST00543,135,5,150961.15,3,3,3,9,Others,30192.23
CUST00544,2,3,59897.75,5,1,1,7,Others,19965.916666666668
CUST00545,109,6,170962.80000000002,3,4,3,10,Loyal Customers,28493.800000000003
CUST00546,413,4,439662.55,1,2,5,8,Lost Customers,109915.6375
CUST00547,268,5,335350.65,2,3,5,10,At Risk,67070.13
CUST00548,134,5,130060.0,3,3,2,8,Others,26012.0
CUST00549,318,3,16173.85,1,1,1,3,Lost Customers,5391.283333333334
CUST00550,267,4,33593.85,2,2,1,5,Lost Customers,8398.4625
CUST00551,352,6,203048.65000000002,1,4,3,8,At Risk,33841.44166666667
CUST00552,20,6,142494.05,5,4,3,12,Loyal Customers,23749.00833333333
CUST00553,180,4,96771.35,2,2,2,6,Lost Customers,24192.8375
CUST00554,41,6,160041.8,5,4,3,12,Loyal Customers,26673.63333333333
CUST00555,173,5,109682.9,2,3,2,7,Others,21936.579999999998
CUST00556,237,4,89161.2,2,2,2,6,Lost Customers,22290.3
CUST00557,162,3,71900.15,3,1,1,5,Others,23966.716666666664
CUST00558,196,3,158518.5,2,1,3,6,Lost Customers,52839.5
CUST00559,252,6,268707.85,2,4,4,10,At Risk,44784.64166666666
CUST00560,92,2,103943.5,4,1,2,7,Others,51971.75
CUST00561,25,4,124400.35,5,2,2,9,Potential Loyalists,31100.0875
CUST00562,666,2,93189.3,1,1,2,4,Lost Customers,46594.65
CUST00563,64,7,140901.40000000002,4,4,3,11,Loyal Customers,20128.771428571432
CUST00564,172,5,278670.4,2,3,4,9,At Risk,55734.08
CUST00565,211,3,92267.29999999999,2,1,2,5,Lost Customers,30755.766666666663
CUST00566,15,9,414518.5,5,5,5,15,Champions,46057.61111111111
CUST00567,234,3,70074.9,2,1,1,4,Lost Customers,23358.3
CUST00568,33,3,254351.45,5,1,4,10,Others,84783.81666666667
CUST00569,172,6,424654.75,2,4,5,11,At Risk,70775.79166666667
CUST00570,313,5,163237.4,1,3,3,7,At Risk,32647.48
CUST00571,24,8,257019.35,5,5,4,14,Champions,32127.41875
CUST00572,177,4,115667.0,2,2,2,6,Lost Customers,28916.75
CUST00573,38,4,312432.19999999995,5,2,4,11,Potential Loyalists,78108.04999999999
CUST00574,81,3,344533.65,4,1,5,10,Others,114844.55
CUST00575,308,3,311188.5,1,1,4,6,Lost Customers,103729.5
CUST00576,48,5,574991.85,4,3,5,12,Potential Loyalists,114998.37
CUST00577,90,5,195286.6,4,3,3,10,Potential Loyalists,39057.32
CUST00578,203,4,304859.9,2,2,4,8,Lost Customers,76214.975
CUST00579,453,3,83492.8,1,1,2,4,Lost Customers,27830.933333333334
CUST00580,235,4,108232.4,2,2,2,6,Lost Customers,27058.1
CUST00581,188,4,158093.3,2,2,3,7,Lost Customers,39523.325
CUST00582,360,3,66338.15,1,1,1,3,Lost Customers,22112.716666666664
CUST00583,246,4,114605.65000000001,2,2,2,6,Lost Customers,28651.412500000002
CUST00584,41,4,179383.65,5,2,3,10,Potential Loyalists,44845.9125
CUST00585,181,6,91436.85,2,4,2,8,Others,15239.475
CUST00586,323,4,116064.59999999999,1,2,2,5,Lost Customers,29016.149999999998
CUST00587,8,5,66846.4,5,3,1,9,Potential Loyalists,13369.279999999999
CUST00588,446,3,67003.5,1,1,1,3,Lost Customers,22334.5
CUST00589,163,3,38432.2,3,1,1,5,Others,12810.733333333332
CUST00590,362,3,9143.7,1,1,1,3,Lost Customers,3047.9
CUST00591,11,7,183489.75,5,4,3,12,Loyal Customers,26212.821428571428
CUST00592,294,4,26072.149999999998,1,2,1,4,Lost Customers,6518.037499999999
CUST00593,199,5,281984.45,2,3,4,9,At Risk,56396.89
CUST00594,104,5,175108.5,3,3,3,9,Others,35021.7
CUST00595,690,1,1285.2,1,1,1,3,Lost Customers,1285.2
CUST00596,24,9,320797.5,5,5,5,15,Champions,35644.166666666664
CUST00597,111,3,50577.75,3,1,1,5,Others,16859.25
CUST00598,5,4,189146.2,5,2,3,10,Potential Loyalists,47286.55
CUST00599,49,5,62728.65,4,3,1,8,Potential Loyalists,12545.73
CUST00600,235,5,208652.2,2,3,3,8,At Risk,41730.44
CUST00601,108,6,344381.6,3,4,5,12,Loyal Customers,57396.93333333333
CUST00602,67,2,134789.55,4,1,2,7,Others,67394.775
CUST00603,152,4,207232.2,3,2,3,8,Others,51808.05
CUST00604,295,7,343467.64999999997,1,4,5,10,At Risk,49066.807142857135
CUST00605,33,5,412850.99999999994,5,3,5,13,Potential Loyalists,82570.19999999998
CUST00606,259,2,27814.4,2,1,1,4,Lost Customers,13907.2
CUST00607,67,4,186506.25,4,2,3,9,Potential Loyalists,46626.5625
CUST00608,1,8,254657.85,5,5,4,14,Champions,31832.23125
CUST00609,147,3,185255.85,3,1,3,7,Others,61751.950000000004
CUST00610,23,7,172898.6,5,4,3,12,Loyal Customers,24699.8
CUST00611,476,2,154132.8,1,1,3,5,Lost Customers,77066.4
CUST00612,191,3,281067.6,2,1,4,7,Lost Customers,93689.2
CUST00613,239,7,360129.2,2,4,5,11,At Risk,51447.02857142857
CUST00614,629,3,25710.7,1,1,1,3,Lost Customers,8570.233333333334
CUST00615,227,6,462063.64999999997,2,4,5,11,At Risk,77010.60833333332
CUST00616,42,4,119525.9,4,2,2,8,Potential Loyalists,29881.475
CUST00617,47,2,2857.55,4,1,1,6,Others,1428.775
CUST00618,351,8,243215.25,1,5,4,10,At Risk,30401.90625
CUST00619,80,6,485848.25,4,4,5,13,Champions,80974.70833333333
CUST00620,30,5,103025.2,5,3,2,10,Potential Loyalists,20605.04
CUST00621,291,3,64818.4,2,1,1,4,Lost Customers,21606.133333333335
CUST00622,141,3,33284.1,3,1,1,5,Others,11094.699999999999
CUST00623,848,1,18157.5,1,1,1,3,Lost Customers,18157.5
CUST00624,68,6,199674.40000000002,4,4,3,11,Loyal Customers,33279.06666666667
CUST00625,81,6,162880.9,4,4,3,11,Loyal Customers,27146.816666666666
CUST00626,1,5,62290.850000000006,5,3,1,9,Potential Loyalists,12458.170000000002
CUST00627,95,9,166525.5,3,5,3,11,Loyal Customers,18502.833333333332
CUST00628,48,6,470240.5,4,4,5,13,Champions,78373.41666666667
CUST00629,27,12,357344.75,5,5,5,15,Champions,29778.729166666668
CUST00630,805,1,3878.85,1,1,1,3,Lost Customers,3878.85
CUST00631,55,8,200835.94999999998,4,5,3,12,Loyal Customers,25104.493749999998
CUST00632,396,1,28807.35,1,1,1,3,Lost Customers,28807.35
CUST00633,158,4,68791.3,3,2,1,6,Others,17197.825
CUST00634,529,4,24703.85,1,2,1,4,Lost Customers,6175.9625
CUST00635,257,9,333237.45,2,5,5,12,At Risk,37026.38333333333
CUST00636,97,6,254489.7,3,4,4,11,Loyal Customers,42414.950000000004
CUST00637,62,7,262789.0,4,4,4,12,Champions,37541.28571428572
CUST00638,446,5,287903.75,1,3,4,8,At Risk,57580.75
CUST00639,14,8,223399.15,5,5,4,14,Champions,27924.89375
CUST00640,21,9,176785.55,5,5,3,13,Loyal Customers,19642.838888888888
CUST00641,107,6,372528.15,3,4,5,12,Loyal Customers,62088.025
CUST00642,98,10,424661.55,3,5,5,13,Loyal Customers,42466.155
CUST00643,231,6,207759.59999999998,2,4,3,9,At Risk,34626.6
CUST00644,42,8,461679.75,4,5,5,14,Champions,57709.96875
CUST00645,238,7,153552.6,2,4,3,9,At Risk,21936.085714285717
CUST00646,69,10,614252.15,4,5,5,14,Champions,61425.215000000004
CUST00647,494,5,362929.25,1,3,5,9,At Risk,72585.85
CUST00648,10,5,393824.2,5,3,5,13,Potential Loyalists,78764.84
CUST00649,71,6,546954.35,4,4,5,13,Champions,91159.05833333333
CUST00650,145,3,268040.7,3,1,4,8,Others,89346.90000000001
CUST00651,197,5,37865.2,2,3,1,6,Others,7573.039999999999
CUST00652,132,4,55879.8,3,2,1,6,Others,13969.95
CUST00653,12,7,266712.55,5,4,4,13,Champions,38101.79285714286
CUST00654,2,9,480812.19999999995,5,5,5,15,Champions,53423.57777777777
CUST00655,184,6,174791.8,2,4,3,9,At Risk,29131.966666666664
CUST00656,121,7,244010.75000000003,3,4,4,11,Loyal Customers,34858.67857142857
CUST00657,39,5,218399.25,5,3,4,12,Potential Loyalists,43679.85
CUST00658,88,3,77376.4,4,1,2,7,Others,25792.13333333333
CUST00659,189,5,166742.35,2,3,3,8,At Risk,33348.47
CUST00660,66,8,353772.30000000005,4,5,5,14,Champions,44221.537500000006
CUST00661,213,2,7577.75,2,1,1,4,Lost Customers,3788.875
CUST00662,29,4,49676.399999999994,5,2,1,8,Potential Loyalists,12419.099999999999
CUST00663,233,5,297232.1,2,3,4,9,At Risk,59446.42
CUST00664,305,5,240631.5,1,3,4,8,At Risk,48126.3
CUST00665,233,5,40421.399999999994,2,3,1,6,Others,8084.279999999999
CUST00666,68,6,398311.19999999995,4,4,5,13,Champions,66385.2
CUST00667,17,3,56997.3,5,1,1,7,Others,18999.100000000002
CUST00668,26,5,219799.15,5,3,4,12,Potential Loyalists,43959.83
CUST00669,148,5,256407.25,3,3,4,10,Others,51281.45
CUST00670,188,4,112545.6,2,2,2,6,Lost Customers,28136.4
CUST00671,15,4,272915.25,5,2,4,11,Potential Loyalists,68228.8125
CUST00672,389,2,21812.9,1,1,1,3,Lost Customers,10906.45
CUST00673,35,4,72531.8,5,2,1,8,Potential Loyalists,18132.95
CUST00674,28,5,109979.0,5,3,2,10,Potential Loyalists,21995.8
CUST00675,351,4,132411.65,1,2,2,5,Lost Customers,33102.9125
CUST00676,8,12,379176.25,5,5,5,15,Champions,31598.020833333332
CUST00677,150,6,144735.2,3,4,3,10,Loyal Customers,24122.533333333336
CUST00678,161,3,484395.5,3,1,5,9,Others,161465.16666666666
CUST00679,44,6,198978.3,4,4,3,11,Loyal Customers,33163.049999999996
CUST00680,147,2,64375.55,3,1,1,5,Others,32187.775
CUST00681,28,6,68451.15,5,4,1,10,Loyal Customers,11408.525
CUST00682,82,4,264085.1,4,2,4,10,Potential Loyalists,66021.275
CUST00683,110,5,58504.700000000004,3,3,1,7,Others,11700.94
CUST00684,14,9,651386.3,5,5,5,15,Champions,72376.25555555556
CUST00685,500,3,64853.100000000006,1,1,1,3,Lost Customers,21617.7
CUST00686,162,3,175246.95,3,1,3,7,Others,58415.65
CUST00687,71,4,178679.25,4,2,3,9,Potential Loyalists,44669.8125
CUST00688,580,3,57843.7,1,1,1,3,Lost Customers,19281.233333333334
CUST00689,24,6,637874.8,5,4,5,14,Champions,106312.46666666667
CUST00690,26,4,77783.5,5,2,2,9,Potential Loyalists,19445.875
CUST00691,583,1,598.5,1,1,1,3,Lost Customers,598.5
CUST00692,158,6,499878.6,3,4,5,12,Loyal Customers,83313.09999999999
CUST00693,207,7,105133.4,2,4,2,8,Others,15019.057142857142
CUST00694,261,7,288885.39999999997,2,4,4,10,At Risk,41269.34285714285
CUST00695,268,5,108181.7,2,3,2,7,Others,21636.34
CUST00696,3,9,287414.5,5,5,4,14,Champions,31934.944444444445
CUST00697,339,3,43929.6,1,1,1,3,Lost Customers,14643.199999999999
CUST00698,2,3,179902.9,5,1,3,9,Others,59967.63333333333
CUST00699,364,5,101182.15,1,3,2,6,Others,20236.43
CUST00700,253,4,100844.4,2,2,2,6,Lost Customers,25211.1
CUST00701,138,8,806913.9,3,5,5,13,Loyal Customers,100864.2375
CUST00702,77,6,258542.6,4,4,4,12,Champions,43090.433333333334
CUST00703,167,4,199040.45,3,2,3,8,Others,49760.1125
CUST00704,648,3,56454.2,1,1,1,3,Lost Customers,18818.066666666666
CUST00705,51,5,54631.7,4,3,1,8,Potential Loyalists,10926.34
CUST00706,273,4,41260.9,2,2,1,5,Lost Customers,10315.225
CUST00707,56,4,35816.65,4,2,1,7,Potential Loyalists,8954.1625
CUST00708,37,5,202263.6,5,3,3,11,Potential Loyalists,40452.72
CUST00709,87,2,30136.5,4,1,1,6,Others,15068.25
CUST00710,452,6,178946.4,1,4,3,8,At Risk,29824.399999999998
CUST00711,709,1,2496.6,1,1,1,3,Lost Customers,2496.6
CUST00712,123,5,176692.4,3,3,3,9,Others,35338.479999999996
CUST00713,40,3,383041.7,5,1,5,11,Others,127680.56666666667
CUST00714,60,7,446348.65,4,4,5,13,Champions,63764.09285714286
CUST00715,179,6,528467.6,2,4,5,11,At Risk,88077.93333333333
CUST00716,65,8,207380.35,4,5,3,12,Loyal Customers,25922.54375
CUST00717,487,5,102909.0,1,3,2,6,Others,20581.8
CUST00718,2,7,168184.2,5,4,3,12,Loyal Customers,24026.31428571429
CUST00719,14,3,126052.09999999999,5,1,2,8,Others,42017.36666666666
CUST00720,290,2,106414.2,2,1,2,5,Lost Customers,53207.1
CUST00721,81,6,110776.55,4,4,2,10,Loyal Customers,18462.758333333335
CUST00722,207,8,214773.84999999998,2,5,4,11,At Risk,26846.731249999997
CUST00723,99,7,320044.35,3,4,5,12,Loyal Customers,45720.62142857142
CUST00724,585,2,325682.0,1,1,5,7,Lost Customers,162841.0
CUST00725,48,12,551424.75,4,5,5,14,Champions,45952.0625
CUST00726,33,6,163174.5,5,4,3,12,Loyal Customers,27195.75
CUST00727,24,7,122982.7,5,4,2,11,Loyal Customers,17568.957142857143
CUST00728,11,4,96026.2,5,2,2,9,Potential Loyalists,24006.55
CUST00729,227,8,319018.15,2,5,4,11,At Risk,39877.26875
CUST00730,200,6,188682.05,2,4,3,9,At Risk,31447.00833333333
CUST00731,76,6,386884.4,4,4,5,13,Champions,64480.73333333334
CUST00732,126,3,108985.6,3,1,2,6,Others,36328.53333333333
CUST00733,78,9,390531.9,4,5,5,14,Champions,43392.433333333334
CUST00734,1,6,44371.549999999996,5,4,1,10,Loyal Customers,7395.258333333332
CUST00735,40,6,150252.95,5,4,3,12,Loyal Customers,25042.158333333336
CUST00736,125,7,289428.05,3,4,4,11,Loyal Customers,41346.864285714284
CUST00737,145,3,682633.05,3,1,5,9,Others,227544.35
CUST00738,155,4,117532.0,3,2,2,7,Others,29383.0
CUST00739,197,4,79833.2,2,2,2,6,Lost Customers,19958.3
