Customer_ID,Last_Purchase_Date,Frequency,Monetary,Recency,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST00310,2025-12-28,15,890485.35,185,59365.689999999995,2,5,5,255,12,At Risk
CUST00311,2026-06-24,17,717208.95,7,42188.76176470588,5,5,5,555,15,Champions
CUST00312,2025-10-24,2,37721.4,250,18860.7,2,1,1,211,4,Lost Customers
CUST00313,2026-03-05,8,211680.1,118,26460.0125,3,3,3,333,9,Others
CUST00314,2026-05-30,15,552870.2,32,36858.01333333333,4,5,4,454,13,Champions
CUST00315,2026-03-23,6,79527.5,100,13254.583333333334,3,3,2,332,8,Others
CUST00316,2025-07-06,3,32692.6,360,10897.533333333333,1,1,1,111,3,Lost Customers
CUST00317,2026-05-29,5,417161.2,33,83432.24,4,2,4,424,10,Potential Loyalists
CUST00318,2025-12-31,11,559042.5,182,50822.045454545456,2,4,4,244,10,At Risk
CUST00319,2026-03-25,5,155066.75,98,31013.35,3,2,2,322,7,Others
CUST00320,2026-06-04,12,451163.65,27,37596.97083333333,5,4,4,544,13,Champions
CUST00321,2026-06-16,10,483971.0,15,48397.1,5,4,4,544,13,Champions
CUST00322,2026-04-28,20,675215.3,64,33760.765,4,5,5,455,14,Champions
CUST00323,2024-11-22,2,42027.700000000004,586,21013.850000000002,1,1,1,111,3,Lost Customers
CUST00324,2026-03-29,7,133991.6,94,19141.657142857144,3,3,2,332,8,Others
CUST00325,2026-04-20,9,401805.45,72,44645.05,3,3,4,334,10,Others
CUST00326,2026-05-29,14,325380.35,33,23241.45357142857,4,5,4,454,13,Champions
CUST00327,2024-11-10,2,37730.7,598,18865.35,1,1,1,111,3,Lost Customers
CUST00328,2025-09-25,1,26042.4,279,26042.4,2,1,1,211,4,Lost Customers
CUST00329,2026-05-30,32,1326882.55,32,41465.0796875,4,5,5,455,14,Champions
CUST00330,2026-01-22,9,605226.25,160,67247.36111111111,2,3,5,235,10,At Risk
CUST00331,2026-05-14,13,380749.5,48,29288.423076923078,4,4,4,444,12,Champions
CUST00332,2026-01-31,11,369817.0,151,33619.72727272727,2,4,4,244,10,At Risk
CUST00333,2026-06-15,12,532459.45,16,44371.62083333333,5,4,4,544,13,Champions
CUST00334,2025-11-25,10,173425.0,218,17342.5,2,4,3,243,9,At Risk
CUST00335,2026-03-06,2,102197.6,117,51098.8,3,1,2,312,6,Others
CUST00336,2026-04-23,13,621806.65,69,47831.28076923077,4,4,5,445,13,Champions
CUST00337,2026-03-25,10,191089.5,98,19108.95,3,4,3,343,10,Loyal Customers
CUST00338,2026-02-06,10,358652.05,145,35865.205,3,4,4,344,11,Loyal Customers
CUST00339,2026-06-13,12,897449.95,18,74787.49583333333,5,4,5,545,14,Champions
CUST00340,2026-01-11,5,103469.1,171,20693.82,2,2,2,222,6,Lost Customers
CUST00341,2024-06-12,5,172478.15000000002,749,34495.630000000005,1,2,3,123,6,Others
CUST00342,2025-01-14,5,265577.8,533,53115.56,1,2,3,123,6,Others
CUST00343,2026-02-01,4,3805.2,150,951.3,2,2,1,221,5,Lost Customers
CUST00344,2025-06-22,1,27244.8,374,27244.8,1,1,1,111,3,Lost Customers
CUST00345,2026-05-15,9,280624.55,47,31180.505555555555,4,3,3,433,10,Potential Loyalists
CUST00346,2026-04-07,7,110098.5,85,15728.357142857143,3,3,2,332,8,Others
CUST00347,2026-01-08,9,411417.5,174,45713.055555555555,2,3,4,234,9,At Risk
CUST00348,2026-06-10,5,186183.2,21,37236.64,5,2,3,523,10,Potential Loyalists
CUST00349,2026-02-26,10,207005.15,125,20700.515,3,4,3,343,10,Loyal Customers
CUST00350,2025-08-22,5,99861.09999999999,313,19972.219999999998,2,2,2,222,6,Lost Customers
CUST00351,2026-02-03,3,59005.85,148,19668.616666666665,2,1,1,211,4,Lost Customers
CUST00352,2025-10-28,6,254118.55000000002,246,42353.09166666667,2,3,3,233,8,At Risk
CUST00353,2025-12-27,6,197851.35,186,32975.225,2,3,3,233,8,At Risk
CUST00354,2026-06-26,5,147822.80000000002,5,29564.560000000005,5,2,2,522,9,Potential Loyalists
CUST00355,2026-02-19,13,797610.0,132,61354.61538461538,3,4,5,345,12,Loyal Customers
CUST00356,2026-06-17,9,690410.2,14,76712.24444444444,5,3,5,535,13,Potential Loyalists
CUST00357,2026-02-12,11,510967.8,139,46451.61818181818,3,4,4,344,11,Loyal Customers
CUST00358,2026-06-18,12,802984.9,13,66915.40833333334,5,4,5,545,14,Champions
CUST00359,2026-04-22,13,268305.45,70,20638.88076923077,3,4,3,343,10,Loyal Customers
CUST00360,2026-06-30,4,411251.05,1,102812.7625,5,2,4,524,11,Potential Loyalists
CUST00361,2025-09-18,3,102034.0,286,34011.333333333336,2,1,2,212,5,Lost Customers
CUST00362,2026-05-20,6,113575.6,42,18929.266666666666,4,3,2,432,9,Potential Loyalists
CUST00363,2026-05-07,10,368647.9,55,36864.79,4,4,4,444,12,Champions
CUST00364,2026-02-16,5,153256.40000000002,135,30651.280000000006,3,2,2,322,7,Others
CUST00365,2026-01-21,3,90861.95,161,30287.316666666666,2,1,2,212,5,Lost Customers
CUST00366,2026-05-03,10,255306.1,59,25530.61,4,4,3,443,11,Loyal Customers
CUST00367,2026-05-20,11,443991.9,42,40362.9,4,4,4,444,12,Champions
CUST00368,2025-01-20,2,44216.7,527,22108.35,1,1,1,111,3,Lost Customers
CUST00369,2024-05-31,1,5360.85,761,5360.85,1,1,1,111,3,Lost Customers
CUST00370,2025-11-22,1,2640.05,221,2640.05,2,1,1,211,4,Lost Customers
CUST00371,2026-04-11,14,375808.75,81,26843.48214285714,3,5,4,354,12,Loyal Customers
CUST00372,2026-05-05,5,105041.6,57,21008.32,4,2,2,422,8,Potential Loyalists
CUST00373,2026-03-25,15,679997.95,98,45333.19666666666,3,5,5,355,13,Loyal Customers
CUST00374,2026-05-26,26,1288730.55,36,49566.55961538462,4,5,5,455,14,Champions
CUST00375,2026-06-28,12,585118.95,3,48759.9125,5,4,4,544,13,Champions
CUST00376,2026-04-15,10,577878.25,77,57787.825,3,4,4,344,11,Loyal Customers
CUST00377,2026-05-18,14,474184.95,44,33870.353571428575,4,5,4,454,13,Champions
CUST00378,2026-05-30,4,79536.3,32,19884.075,4,2,2,422,8,Potential Loyalists
CUST00379,2025-11-02,6,118423.0,241,19737.166666666668,2,3,2,232,7,At Risk
CUST00380,2026-04-14,12,243355.05,78,20279.587499999998,3,4,3,343,10,Loyal Customers
CUST00381,2025-11-01,23,1358501.15,242,59065.26739130435,2,5,5,255,12,At Risk
CUST00382,2025-06-24,10,415704.8,372,41570.479999999996,1,4,4,144,9,At Risk
CUST00383,2025-11-21,18,795122.35,222,44173.46388888889,2,5,5,255,12,At Risk
CUST00384,2026-05-04,25,1439384.85,58,57575.394,4,5,5,455,14,Champions
CUST00385,2025-10-09,3,29359.1,265,9786.366666666667,2,1,1,211,4,Lost Customers
CUST00386,2026-02-17,11,593303.9,134,53936.718181818185,3,4,5,345,12,Loyal Customers
CUST00387,2026-01-26,6,170471.5,156,28411.916666666668,2,3,2,232,7,At Risk
CUST00388,2026-04-07,8,168011.35,85,21001.41875,3,3,2,332,8,Others
CUST00389,2025-02-28,5,53997.2,488,10799.439999999999,1,2,1,121,4,Lost Customers
CUST00390,2026-04-30,2,24098.1,62,12049.05,4,1,1,411,6,Others
CUST00391,2025-08-19,4,196695.8,316,49173.95,1,2,3,123,6,Others
CUST00392,2026-06-18,15,688696.35,13,45913.09,5,5,5,555,15,Champions
CUST00393,2026-04-13,18,667098.65,79,37061.03611111111,3,5,5,355,13,Loyal Customers
CUST00394,2026-06-10,9,566153.75,21,62905.97222222222,5,3,4,534,12,Potential Loyalists
CUST00395,2026-06-29,17,829788.55,2,48811.09117647059,5,5,5,555,15,Champions
CUST00396,2026-04-13,8,269762.35,79,33720.29375,3,3,3,333,9,Others
CUST00397,2026-04-11,3,11705.85,81,3901.9500000000003,3,1,1,311,5,Others
CUST00398,2026-06-21,5,103245.15000000001,10,20649.030000000002,5,2,2,522,9,Potential Loyalists
CUST00399,2026-04-04,18,638539.65,88,35474.425,3,5,5,355,13,Loyal Customers
CUST00400,2026-06-16,26,1189506.55,15,45750.251923076925,5,5,5,555,15,Champions
CUST00401,2026-06-03,30,1499681.9,28,49989.39666666666,5,5,5,555,15,Champions
CUST00402,2026-04-04,9,293492.55,88,32610.283333333333,3,3,3,333,9,Others
CUST00403,2025-08-15,2,76409.3,320,38204.65,1,1,2,112,4,Lost Customers
CUST00404,2026-05-25,5,118905.75,37,23781.15,4,2,2,422,8,Potential Loyalists
CUST00405,2026-06-11,8,213946.05,20,26743.25625,5,3,3,533,11,Potential Loyalists
CUST00406,2025-07-16,4,93227.7,350,23306.925,1,2,2,122,5,Lost Customers
CUST00407,2026-03-17,7,121244.7,106,17320.67142857143,3,3,2,332,8,Others
CUST00408,2026-04-08,14,727548.0,84,51967.71428571428,3,5,5,355,13,Loyal Customers
CUST00409,2026-06-22,5,142920.75,9,28584.15,5,2,2,522,9,Potential Loyalists
CUST00410,2026-05-12,14,434770.55,50,31055.039285714283,4,5,4,454,13,Champions
CUST00411,2024-09-22,1,17572.9,647,17572.9,1,1,1,111,3,Lost Customers
CUST00412,2026-04-09,11,361247.9,83,32840.718181818185,3,4,4,344,11,Loyal Customers
CUST00413,2024-08-15,1,8117.25,685,8117.25,1,1,1,111,3,Lost Customers
CUST00414,2025-10-11,6,38658.2,263,6443.033333333333,2,3,1,231,6,At Risk
CUST00415,2025-10-29,7,267226.0,245,38175.142857142855,2,3,3,233,8,At Risk
CUST00416,2026-04-29,5,65130.5,63,13026.1,4,2,1,421,7,Potential Loyalists
CUST00417,2025-09-06,3,231380.0,298,77126.66666666667,2,1,3,213,6,Others
CUST00418,2026-05-30,7,119676.30000000002,32,17096.614285714288,4,3,2,432,9,Potential Loyalists
CUST00419,2025-11-27,4,318094.0,216,79523.5,2,2,3,223,7,Others
CUST00420,2026-04-05,12,894310.8,87,74525.90000000001,3,4,5,345,12,Loyal Customers
CUST00421,2026-06-25,5,110750.55,6,22150.11,5,2,2,522,9,Potential Loyalists
CUST00422,2026-06-10,7,158266.75,21,22609.535714285714,5,3,2,532,10,Potential Loyalists
CUST00423,2026-05-27,13,546489.8,35,42037.67692307693,4,4,4,444,12,Champions
CUST00424,2026-04-17,8,536053.15,75,67006.64375,3,3,4,334,10,Others
CUST00425,2026-06-17,5,244647.1,14,48929.42,5,2,3,523,10,Potential Loyalists
CUST00426,2026-03-06,15,972923.85,117,64861.59,3,5,5,355,13,Loyal Customers
CUST00427,2026-02-27,5,69161.75,124,13832.35,3,2,1,321,6,Others
CUST00428,2026-05-14,30,1773059.55,48,59101.985,4,5,5,455,14,Champions
CUST00429,2026-04-21,9,436044.65,71,48449.40555555556,3,3,4,334,10,Others
CUST00430,2026-05-09,18,616043.6,53,34224.64444444444,4,5,5,455,14,Champions
CUST00431,2026-04-04,7,118625.1,88,16946.442857142858,3,3,2,332,8,Others
CUST00432,2026-04-15,7,598815.9,77,85545.12857142858,3,3,5,335,11,Others
CUST00433,2026-05-23,12,245298.65,39,20441.554166666665,4,4,3,443,11,Loyal Customers
CUST00434,2025-05-16,4,44938.1,411,11234.525,1,2,1,121,4,Lost Customers
CUST00435,2026-06-20,11,524296.2,11,47663.2909090909,5,4,4,544,13,Champions
CUST00436,2024-08-01,2,41212.5,699,20606.25,1,1,1,111,3,Lost Customers
CUST00437,2026-02-04,6,272552.2,147,45425.36666666667,2,3,3,233,8,At Risk
CUST00438,2025-04-14,4,26966.05,443,6741.5125,1,2,1,121,4,Lost Customers
CUST00439,2025-06-05,4,52077.899999999994,391,13019.474999999999,1,2,1,121,4,Lost Customers
CUST00440,2025-10-20,13,456639.0,254,35126.07692307692,2,4,4,244,10,At Risk
CUST00441,2025-12-07,6,197726.8,206,32954.46666666667,2,3,3,233,8,At Risk
CUST00442,2026-05-07,7,251743.3,55,35963.32857142857,4,3,3,433,10,Potential Loyalists
CUST00443,2026-04-24,13,743896.05,68,57222.773076923084,4,4,5,445,13,Champions
CUST00444,2024-08-01,2,174750.85,699,87375.425,1,1,3,113,5,Others
CUST00445,2026-02-02,3,67408.65,149,22469.55,2,1,1,211,4,Lost Customers
CUST00446,2026-06-19,27,2582155.15,12,95635.37592592592,5,5,5,555,15,Champions
CUST00447,2026-06-11,6,240929.8,20,40154.96666666667,5,3,3,533,11,Potential Loyalists
CUST00448,2026-06-16,17,694168.95,15,40833.467647058824,5,5,5,555,15,Champions
CUST00449,2025-11-23,5,51929.9,220,10385.98,2,2,1,221,5,Lost Customers
CUST00450,2026-06-12,11,744133.9,19,67648.53636363636,5,4,5,545,14,Champions
CUST00451,2026-06-26,6,180275.0,5,30045.833333333332,5,3,3,533,11,Potential Loyalists
CUST00452,2026-06-22,5,38402.6,9,7680.5199999999995,5,2,1,521,8,Potential Loyalists
CUST00453,2026-05-22,16,1198412.45,40,74900.778125,4,5,5,455,14,Champions
CUST00454,2025-12-19,5,186769.65,194,37353.93,2,2,3,223,7,Others
CUST00455,2026-03-17,10,173958.25,106,17395.825,3,4,3,343,10,Loyal Customers
CUST00456,2026-04-13,8,266011.6,79,33251.45,3,3,3,333,9,Others
CUST00457,2026-06-20,9,445010.15,11,49445.572222222225,5,3,4,534,12,Potential Loyalists
CUST00458,2026-05-06,13,531028.75,56,40848.36538461538,4,4,4,444,12,Champions
CUST00459,2026-06-07,21,751849.45,24,35802.35476190476,5,5,5,555,15,Champions
CUST00460,2026-03-20,11,477381.75,103,43398.34090909091,3,4,4,344,11,Loyal Customers
CUST00461,2026-04-11,8,329847.35,81,41230.91875,3,3,4,334,10,Others
CUST00462,2026-03-12,8,386456.2,111,48307.025,3,3,4,334,10,Others
CUST00463,2025-04-10,6,170744.6,447,28457.433333333334,1,3,2,132,6,At Risk
CUST00464,2024-07-20,1,832.5,711,832.5,1,1,1,111,3,Lost Customers
CUST00465,2026-05-12,7,518073.15,50,74010.45,4,3,4,434,11,Potential Loyalists
CUST00466,2026-03-20,4,161587.0,103,40396.75,3,2,2,322,7,Others
CUST00467,2025-12-28,4,405951.7,185,101487.925,2,2,4,224,8,Others
CUST00468,2025-07-23,2,29537.75,343,14768.875,1,1,1,111,3,Lost Customers
CUST00469,2026-06-14,5,404098.3,17,80819.66,5,2,4,524,11,Potential Loyalists
CUST00470,2026-03-20,16,705057.1,103,44066.06875,3,5,5,355,13,Loyal Customers
CUST00471,2026-06-12,6,103898.2,19,17316.366666666665,5,3,2,532,10,Potential Loyalists
CUST00472,2026-04-04,14,1273181.3,88,90941.52142857143,3,5,5,355,13,Loyal Customers
CUST00473,2025-07-14,1,9374.4,352,9374.4,1,1,1,111,3,Lost Customers
CUST00474,2026-06-11,13,526557.4,20,40504.415384615386,5,4,4,544,13,Champions
CUST00475,2026-04-18,3,33606.0,74,11202.0,3,1,1,311,5,Others
CUST00476,2025-12-20,4,151109.4,193,37777.35,2,2,2,222,6,Lost Customers
CUST00477,2026-01-29,2,29165.6,153,14582.8,2,1,1,211,4,Lost Customers
CUST00478,2026-02-09,5,294514.0,142,58902.8,3,2,3,323,8,Others
CUST00479,2026-05-27,10,844993.2,35,84499.31999999999,4,4,5,445,13,Champions
CUST00480,2026-06-06,16,993342.45,25,62083.903125,5,5,5,555,15,Champions
CUST00481,2025-12-15,11,460155.65,198,41832.33181818182,2,4,4,244,10,At Risk
CUST00482,2026-06-05,5,110199.15,26,22039.829999999998,5,2,2,522,9,Potential Loyalists
CUST00483,2026-05-31,24,1124632.15,31,46859.67291666666,4,5,5,455,14,Champions
CUST00484,2026-01-25,13,372505.55,157,28654.273076923077,2,4,4,244,10,At Risk
CUST00485,2026-06-25,12,451175.2,6,37597.933333333334,5,4,4,544,13,Champions
CUST00486,2026-04-12,4,71510.0,80,17877.5,3,2,1,321,6,Others
CUST00487,2025-11-28,2,121706.0,215,60853.0,2,1,2,212,5,Lost Customers
CUST00488,2026-04-30,10,391299.25,62,39129.925,4,4,4,444,12,Champions
CUST00489,2025-11-13,4,413341.15,230,103335.2875,2,2,4,224,8,Others
CUST00490,2025-05-25,4,100057.9,402,25014.475,1,2,2,122,5,Lost Customers
CUST00491,2026-04-12,6,299369.95,80,49894.99166666667,3,3,3,333,9,Others
CUST00492,2025-09-10,5,115845.84999999999,294,23169.17,2,2,2,222,6,Lost Customers
CUST00493,2025-12-09,15,516370.85,204,34424.723333333335,2,5,4,254,11,At Risk
CUST00494,2026-06-26,19,797306.1,5,41963.47894736842,5,5,5,555,15,Champions
CUST00495,2026-05-07,5,96994.0,55,19398.8,4,2,2,422,8,Potential Loyalists
CUST00496,2026-03-26,2,11454.2,97,5727.1,3,1,1,311,5,Others
CUST00497,2025-04-13,3,58069.1,444,19356.366666666665,1,1,1,111,3,Lost Customers
CUST00498,2026-06-21,14,366387.2,10,26170.514285714286,5,5,4,554,14,Champions
CUST00499,2026-05-07,10,299744.75,55,29974.475,4,4,3,443,11,Loyal Customers
CUST00500,2025-10-20,4,108965.9,254,27241.475,2,2,2,222,6,Lost Customers
CUST00501,2025-11-04,4,22496.75,239,5624.1875,2,2,1,221,5,Lost Customers
CUST00502,2026-05-11,8,302322.0,51,37790.25,4,3,3,433,10,Potential Loyalists
CUST00503,2025-10-22,11,236917.7,252,21537.97272727273,2,4,3,243,9,At Risk
CUST00504,2026-06-08,17,1448927.2,23,85231.01176470588,5,5,5,555,15,Champions
CUST00505,2026-03-08,5,190695.90000000002,115,38139.18000000001,3,2,3,323,8,Others
CUST00506,2026-06-11,9,314336.75,20,34926.305555555555,5,3,3,533,11,Potential Loyalists
CUST00507,2025-09-16,4,187183.55,288,46795.8875,2,2,3,223,7,Others
CUST00508,2026-05-30,19,721441.75,32,37970.61842105263,4,5,5,455,14,Champions
CUST00509,2026-05-16,14,610222.45,46,43587.31785714285,4,5,5,455,14,Champions
CUST00510,2025-09-14,6,298740.0,290,49790.0,2,3,3,233,8,At Risk
CUST00511,2025-01-29,2,29812.399999999998,518,14906.199999999999,1,1,1,111,3,Lost Customers
CUST00512,2026-01-22,4,111883.19999999998,160,27970.799999999996,2,2,2,222,6,Lost Customers
CUST00513,2026-04-08,9,455959.85,84,50662.205555555556,3,3,4,334,10,Others
CUST00514,2025-09-19,4,121450.3,285,30362.575,2,2,2,222,6,Lost Customers
CUST00515,2026-06-17,18,759358.1,14,42186.56111111111,5,5,5,555,15,Champions
CUST00516,2026-05-01,12,835950.5,61,69662.54166666667,4,4,5,445,13,Champions
CUST00517,2026-02-27,9,407000.9,124,45222.322222222225,3,3,4,334,10,Others
CUST00518,2026-04-08,13,877371.7,84,67490.13076923076,3,4,5,345,12,Loyal Customers
CUST00519,2026-04-30,8,153755.09999999998,62,19219.387499999997,4,3,2,432,9,Potential Loyalists
CUST00520,2024-12-16,4,40549.95,562,10137.4875,1,2,1,121,4,Lost Customers
CUST00521,2025-10-15,11,471232.85000000003,259,42839.350000000006,2,4,4,244,10,At Risk
CUST00522,2026-04-20,10,795621.7,72,79562.17,3,4,5,345,12,Loyal Customers
CUST00523,2025-05-10,5,141567.3,417,28313.46,1,2,2,122,5,Lost Customers
CUST00524,2025-09-22,5,72690.8,282,14538.16,2,2,2,222,6,Lost Customers
CUST00525,2026-06-01,5,109447.15,30,21889.43,4,2,2,422,8,Potential Loyalists
CUST00526,2026-05-09,15,720882.75,53,48058.85,4,5,5,455,14,Champions
CUST00527,2026-01-28,9,272558.95,154,30284.32777777778,2,3,3,233,8,At Risk
CUST00528,2026-06-22,8,240027.35,9,30003.41875,5,3,3,533,11,Potential Loyalists
CUST00529,2026-03-21,8,548206.2,102,68525.775,3,3,4,334,10,Others
CUST00530,2026-01-08,10,324404.8,174,32440.48,2,4,4,244,10,At Risk
CUST00531,2026-01-21,12,1067643.0,161,88970.25,2,4,5,245,11,At Risk
CUST00532,2026-05-12,6,104390.75,50,17398.458333333332,4,3,2,432,9,Potential Loyalists
CUST00533,2026-03-20,16,930508.0,103,58156.75,3,5,5,355,13,Loyal Customers
CUST00534,2026-04-26,13,638905.25,66,49146.557692307695,4,4,5,445,13,Champions
CUST00535,2026-06-09,4,192171.9,22,48042.975,5,2,3,523,10,Potential Loyalists
CUST00536,2026-06-09,24,1614214.3,22,67258.92916666667,5,5,5,555,15,Champions
CUST00537,2025-06-06,2,19476.0,390,9738.0,1,1,1,111,3,Lost Customers
CUST00538,2026-06-08,9,264343.89999999997,23,29371.54444444444,5,3,3,533,11,Potential Loyalists
CUST00539,2025-08-01,9,298396.64999999997,334,33155.18333333333,1,3,3,133,7,At Risk
CUST00540,2026-04-24,12,698886.55,68,58240.54583333334,4,4,5,445,13,Champions
CUST00541,2026-06-10,22,1206315.35,21,54832.515909090915,5,5,5,555,15,Champions
CUST00542,2026-03-01,20,1055126.35,122,52756.317500000005,3,5,5,355,13,Loyal Customers
CUST00543,2026-04-18,8,207715.2,74,25964.4,3,3,3,333,9,Others
CUST00544,2025-05-24,2,32985.1,403,16492.55,1,1,1,111,3,Lost Customers
CUST00545,2026-03-19,4,119625.05,104,29906.2625,3,2,2,322,7,Others
CUST00546,2024-10-03,1,2316.6,636,2316.6,1,1,1,111,3,Lost Customers
CUST00547,2026-05-27,24,585227.3,35,24384.470833333336,4,5,4,454,13,Champions
CUST00548,2025-11-04,3,113312.55,239,37770.85,2,1,2,212,5,Lost Customers
CUST00549,2024-11-26,3,99723.9,582,33241.299999999996,1,1,2,112,4,Lost Customers
CUST00550,2026-04-21,8,187622.90000000002,71,23452.862500000003,3,3,3,333,9,Others
CUST00551,2026-02-05,10,250677.25,146,25067.725,3,4,3,343,10,Loyal Customers
CUST00552,2026-05-10,10,329247.7,52,32924.770000000004,4,4,4,444,12,Champions
CUST00553,2026-02-19,6,181103.85,132,30183.975000000002,3,3,3,333,9,Others
CUST00554,2024-02-11,1,4992.0,871,4992.0,1,1,1,111,3,Lost Customers
CUST00555,2026-04-25,4,233011.6,67,58252.9,4,2,3,423,9,Potential Loyalists
CUST00556,2026-06-15,20,836849.75,16,41842.4875,5,5,5,555,15,Champions
CUST00557,2026-03-20,4,126937.4,103,31734.35,3,2,2,322,7,Others
CUST00558,2026-06-25,10,308153.8,6,30815.379999999997,5,4,3,543,12,Loyal Customers
CUST00559,2026-05-10,3,35435.9,52,11811.966666666667,4,1,1,411,6,Others
CUST00560,2025-09-25,3,56941.399999999994,279,18980.466666666664,2,1,1,211,4,Lost Customers
CUST00561,2026-05-17,12,247910.1,45,20659.175,4,4,3,443,11,Loyal Customers
CUST00562,2024-09-09,1,27271.2,660,27271.2,1,1,1,111,3,Lost Customers
CUST00563,2025-01-20,3,10871.1,527,3623.7000000000003,1,1,1,111,3,Lost Customers
CUST00564,2026-05-26,6,226983.4,36,37830.566666666666,4,3,3,433,10,Potential Loyalists
CUST00565,2026-04-04,9,200913.84999999998,88,22323.761111111107,3,3,3,333,9,Others
CUST00566,2026-02-28,8,380260.3,123,47532.5375,3,3,4,334,10,Others
CUST00567,2026-03-30,2,51598.45,93,25799.225,3,1,1,311,5,Others
CUST00568,2026-05-16,13,242325.75,46,18640.44230769231,4,4,3,443,11,Loyal Customers
CUST00569,2026-02-17,9,515614.0,134,57290.444444444445,3,3,4,334,10,Others
CUST00570,2026-06-08,9,653235.1,23,72581.67777777778,5,3,5,535,13,Potential Loyalists
CUST00571,2025-03-29,2,2918.1,459,1459.05,1,1,1,111,3,Lost Customers
CUST00572,2024-02-28,1,1581.3,854,1581.3,1,1,1,111,3,Lost Customers
CUST00573,2026-04-27,22,911932.3,65,41451.468181818185,4,5,5,455,14,Champions
CUST00574,2026-06-25,24,1465677.2,6,61069.88333333333,5,5,5,555,15,Champions
CUST00575,2025-10-31,4,32359.7,243,8089.925,2,2,1,221,5,Lost Customers
CUST00576,2026-06-25,25,1332666.3,6,53306.652,5,5,5,555,15,Champions
CUST00577,2026-04-12,6,270786.35,80,45131.05833333333,3,3,3,333,9,Others
CUST00578,2025-12-29,8,203134.6,184,25391.825,2,3,3,233,8,At Risk
CUST00579,2026-04-25,16,964300.2,67,60268.7625,4,5,5,455,14,Champions
CUST00580,2026-05-09,1,7040.8,53,7040.8,4,1,1,411,6,Others
CUST00581,2026-04-20,6,235843.5,72,39307.25,3,3,3,333,9,Others
CUST00582,2026-04-22,16,523760.15,70,32735.009375,3,5,4,354,12,Loyal Customers
CUST00583,2025-11-13,7,87094.75,230,12442.107142857143,2,3,2,232,7,At Risk
CUST00584,2026-06-03,16,1010868.65,28,63179.290625,5,5,5,555,15,Champions
CUST00585,2025-12-28,4,185301.85,185,46325.4625,2,2,3,223,7,Others
CUST00586,2026-05-30,5,65544.9,32,13108.98,4,2,1,421,7,Potential Loyalists
CUST00587,2025-05-01,6,264510.39999999997,426,44085.06666666666,1,3,3,133,7,At Risk
CUST00588,2026-04-18,1,19004.4,74,19004.4,3,1,1,311,5,Others
CUST00589,2025-09-23,1,7841.6,281,7841.6,2,1,1,211,4,Lost Customers
CUST00590,2026-06-24,10,190315.7,7,19031.57,5,4,3,543,12,Loyal Customers
CUST00591,2026-02-16,2,39630.0,135,19815.0,3,1,1,311,5,Others
CUST00592,2026-03-17,15,642456.7,106,42830.44666666666,3,5,5,355,13,Loyal Customers
CUST00593,2026-06-21,13,468181.65,10,36013.97307692308,5,4,4,544,13,Champions
